name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Pasig, National Capital Region, Philippines",2025-02-25,84.1,75.5,79.6,73.7,0.008,18.1
"Pasig, National Capital Region, Philippines",2025-02-26,84.2,74.3,79.4,69,0.003,12.7
"Pasig, National Capital Region, Philippines",2025-02-27,87.1,73.4,79.9,65.4,0,12.8
"Pasig, National Capital Region, Philippines",2025-02-28,89.4,73.7,81.3,66.6,0,11.1
"Pasig, National Capital Region, Philippines",2025-03-01,89.4,75.6,82.9,67.7,0.001,12.5
"Pasig, National Capital Region, Philippines",2025-03-02,92.5,77.7,83.8,71.5,0.001,12.1
"Pasig, National Capital Region, Philippines",2025-03-03,93.2,77.9,83.7,66.9,0.001,14
"Pasig, National Capital Region, Philippines",2025-03-04,90.2,80.4,84.7,67.2,0,15.1
"Pasig, National Capital Region, Philippines",2025-03-05,93.2,79,85.8,69.5,0,10.6
"Pasig, National Capital Region, Philippines",2025-03-06,93.2,78.9,85.9,68.7,0,24.6
"Pasig, National Capital Region, Philippines",2025-03-07,89.6,77.9,83.8,70,0.02,14.8
"Pasig, National Capital Region, Philippines",2025-03-08,84.2,79,81.1,78.9,0.627,10.9
"Pasig, National Capital Region, Philippines",2025-03-09,87.5,78,82,77.5,0.104,13.5
"Pasig, National Capital Region, Philippines",2025-03-10,89.6,77.3,83.2,71.8,0.003,14
"Pasig, National Capital Region, Philippines",2025-03-11,89.1,78.1,83.2,71.8,0,14.3
"Pasig, National Capital Region, Philippines",2025-03-12,92.6,77,84,67,0,11.7
"Pasig, National Capital Region, Philippines",2025-03-13,91.9,78.7,84.7,62.9,0,13.5
"Pasig, National Capital Region, Philippines",2025-03-14,92.2,76.3,84.4,63.1,0,13.9
"Pasig, National Capital Region, Philippines",2025-03-15,91.4,75,83.1,67.7,0,9.1
"Pasig, National Capital Region, Philippines",2025-03-16,90.1,77,83.8,69.4,0,12.3
"Pasig, National Capital Region, Philippines",2025-03-17,86,77.2,82.4,72.4,0.007,11.3
"Pasig, National Capital Region, Philippines",2025-03-18,88.8,77.9,82.9,69.9,0.002,11.2
"Pasig, National Capital Region, Philippines",2025-03-19,88.8,77.1,82.4,72.3,0.001,12.2
"Pasig, National Capital Region, Philippines",2025-03-20,84.2,78.1,80.3,74.8,0.019,13.1
"Pasig, National Capital Region, Philippines",2025-03-21,85,76.5,80.8,70,0,15.3
"Pasig, National Capital Region, Philippines",2025-03-22,85.9,74,79.9,67.4,0,9.8
"Pasig, National Capital Region, Philippines",2025-03-23,90,74.1,81.1,67.3,0,14
"Pasig, National Capital Region, Philippines",2025-03-24,90.2,74.6,82.5,68.6,0,12.2
"Pasig, National Capital Region, Philippines",2025-03-25,92.9,78.4,85.2,67.9,0,11.3
"Pasig, National Capital Region, Philippines",2025-03-26,91.9,77.7,85.6,66.5,0,12.8
"Pasig, National Capital Region, Philippines",2025-03-27,93.2,80.6,86.2,67.3,0,11.2
"Pasig, National Capital Region, Philippines",2025-03-28,92.3,81.7,86,70.5,0.002,14.2
"Pasig, National Capital Region, Philippines",2025-03-29,87.8,78.5,81.7,83,0.123,16.5
"Pasig, National Capital Region, Philippines",2025-03-30,88.2,79.8,83.6,73.3,0.002,13.6
"Pasig, National Capital Region, Philippines",2025-03-31,88.6,78.6,83.8,72.9,0.001,22
"Pasig, National Capital Region, Philippines",2025-04-01,91.6,77.3,84.8,71.3,0,11.1
"Pasig, National Capital Region, Philippines",2025-04-02,91.8,79.7,85.8,65.9,0,9.5
"Pasig, National Capital Region, Philippines",2025-04-03,93.2,79.8,85.9,68.3,0,10.7
"Pasig, National Capital Region, Philippines",2025-04-04,91.8,80.2,86,68,0,11.5
"Pasig, National Capital Region, Philippines",2025-04-05,90.6,78.2,84.5,72.5,1.373,9.9
"Pasig, National Capital Region, Philippines",2025-04-06,93.6,77.8,85.7,67.6,0.001,11.6
"Pasig, National Capital Region, Philippines",2025-04-07,94,79.6,86.8,67.1,0,11.8
"Pasig, National Capital Region, Philippines",2025-04-08,92.2,79.5,86.4,68.3,0.04,13.6
"Pasig, National Capital Region, Philippines",2025-04-09,93.7,79.8,86.9,63.6,0,11.9
"Pasig, National Capital Region, Philippines",2025-04-10,95.3,78.8,86.5,65.3,0,12.5
"Pasig, National Capital Region, Philippines",2025-04-11,94.5,82.9,87.5,67.2,0,11.6
"Pasig, National Capital Region, Philippines",2025-04-12,96.8,80,87.8,63.4,0,11.4
"Pasig, National Capital Region, Philippines",2025-04-13,96.8,81.2,86.8,70.5,0.042,20.8
"Pasig, National Capital Region, Philippines",2025-04-14,95,80.3,87.4,69.2,0,9.2
"Pasig, National Capital Region, Philippines",2025-04-15,95,81.6,86.3,70.6,0,12.5
"Muntinlupa, National Capital Region, Philippines",2000-01-01,87.9,76.7,81.8,73.1,0.038,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-02,87.9,75.3,81.8,73.5,0.02,9.2
"Muntinlupa, National Capital Region, Philippines",2000-01-03,87.9,76.5,81.2,69.1,0.002,18.3
"Muntinlupa, National Capital Region, Philippines",2000-01-04,86.7,73.5,80.5,67,0,20.8
"Muntinlupa, National Capital Region, Philippines",2000-01-05,87.9,73.5,80.7,69.3,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-06,87.9,76.2,81,72.5,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-01-07,89.7,73.5,80.3,72.4,0.005,8.1
"Muntinlupa, National Capital Region, Philippines",2000-01-08,86.6,75.3,80.6,74.8,0.002,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-09,88.9,75.3,81.3,71.5,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-01-10,89.7,75.3,81.9,71.3,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-11,89.7,78.3,82.3,69.9,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-12,87.9,73.5,80.4,71.3,0.002,9.3
"Muntinlupa, National Capital Region, Philippines",2000-01-13,87.9,73.5,80.1,73.3,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-01-14,88.5,75.3,81.8,73.1,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-15,87.9,77.1,82.4,70.8,0.003,12.8
"Muntinlupa, National Capital Region, Philippines",2000-01-16,87.9,73.5,81.9,69.6,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-01-17,87.9,71.7,80.9,70.3,0,10.2
"Muntinlupa, National Capital Region, Philippines",2000-01-18,86.1,77.1,80.1,72,0.02,13.9
"Muntinlupa, National Capital Region, Philippines",2000-01-19,85.5,75.3,80.3,69.6,0.002,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-20,85.7,73.5,79.3,70.7,0.002,13.9
"Muntinlupa, National Capital Region, Philippines",2000-01-21,82.6,73.5,76.7,82.3,0.148,10.3
"Muntinlupa, National Capital Region, Philippines",2000-01-22,78.9,73.3,75.5,84.5,0.411,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-23,86.1,71.7,78.6,71,0.02,17.2
"Muntinlupa, National Capital Region, Philippines",2000-01-24,87.9,73.5,80.1,65.4,0.003,20.8
"Muntinlupa, National Capital Region, Philippines",2000-01-25,86.1,73.5,79.8,67.1,0.006,13.9
"Muntinlupa, National Capital Region, Philippines",2000-01-26,84.5,73.5,79.2,66.7,0.002,11.4
"Muntinlupa, National Capital Region, Philippines",2000-01-27,80.7,73.5,76.5,76.4,0.167,13.7
"Muntinlupa, National Capital Region, Philippines",2000-01-28,82.5,71.7,76,72.8,0.069,20.8
"Muntinlupa, National Capital Region, Philippines",2000-01-29,80.7,71.7,75.4,67.6,0.023,16.1
"Muntinlupa, National Capital Region, Philippines",2000-01-30,84.3,69.9,75.9,67,0.001,13.9
"Muntinlupa, National Capital Region, Philippines",2000-01-31,80.7,69.9,76.1,66.2,0.007,16.1
"Muntinlupa, National Capital Region, Philippines",2000-02-01,82.5,73.3,76.9,72,0.015,9.2
"Muntinlupa, National Capital Region, Philippines",2000-02-02,84.3,73,78,74.1,0.011,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-03,82.5,73.5,78,76.7,0.175,6.9
"Muntinlupa, National Capital Region, Philippines",2000-02-04,84.3,71.7,78.4,81.5,0.126,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-05,82.5,75.3,78.3,84.4,0.844,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-06,86.1,75,79.2,82.7,0.109,8.1
"Muntinlupa, National Capital Region, Philippines",2000-02-07,86.4,75.3,80.9,80.4,0.004,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-08,84.3,75.3,79.1,77.9,0.163,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-09,83.6,75.3,78.3,70.2,0,18.3
"Muntinlupa, National Capital Region, Philippines",2000-02-10,84.3,71.7,78.2,72.2,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-11,82.5,75,78.4,76.2,0.014,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-12,87.9,75.3,80.6,76.2,0.006,8.1
"Muntinlupa, National Capital Region, Philippines",2000-02-13,89.7,75.3,81.9,75.4,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-02-14,89.7,77.1,82.4,74.2,0,8
"Muntinlupa, National Capital Region, Philippines",2000-02-15,86.1,77.1,81.1,77,0.098,10.8
"Muntinlupa, National Capital Region, Philippines",2000-02-16,86.1,77.1,80,70,0,22.9
"Muntinlupa, National Capital Region, Philippines",2000-02-17,84.3,75.3,79,71.7,0.014,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-18,87.9,75.3,80.5,68.1,0.001,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-19,89.7,75.3,82.2,69.1,0.002,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-20,91.5,77.1,83.3,70.8,0,8.3
"Muntinlupa, National Capital Region, Philippines",2000-02-21,88.3,78.9,83,71.3,0.017,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-22,90,77.1,82.9,67.7,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-02-23,89.7,75.3,82.4,68.7,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-24,89.7,73.4,81.7,67.8,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-02-25,89.7,74.7,81.8,67.5,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-26,91.5,73.5,82.6,67.3,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-02-27,89.7,77.1,81.3,68.6,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-02-28,87.9,75.3,81.6,66.9,0.005,11.4
"Muntinlupa, National Capital Region, Philippines",2000-02-29,89.3,75.3,82.2,65.3,0.035,16.1
"Muntinlupa, National Capital Region, Philippines",2000-03-01,89.7,77.1,82.6,61.1,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-03-02,91.5,76.8,83,65,0.072,13.9
"Muntinlupa, National Capital Region, Philippines",2000-03-03,84.3,75.3,78.7,80,0.111,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-04,89.7,75.8,82.2,75.7,0.362,18.3
"Muntinlupa, National Capital Region, Philippines",2000-03-05,91.5,76.7,82.7,76.5,0.098,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-06,89.7,75.3,82.1,77.4,0.066,9.2
"Muntinlupa, National Capital Region, Philippines",2000-03-07,87.9,77.1,82.5,76.8,0.121,13.9
"Muntinlupa, National Capital Region, Philippines",2000-03-08,91.5,78.6,83.3,72,0.072,6.9
"Muntinlupa, National Capital Region, Philippines",2000-03-09,87.9,77.1,81.9,75.8,0.06,9.2
"Muntinlupa, National Capital Region, Philippines",2000-03-10,91.5,78.5,84.1,70.6,0.015,16.1
"Muntinlupa, National Capital Region, Philippines",2000-03-11,93.3,78.9,84.7,66.9,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-03-12,91.5,77.1,84,68.6,0.017,10.3
"Muntinlupa, National Capital Region, Philippines",2000-03-13,91.5,77.1,83.2,68.5,0.02,11.8
"Muntinlupa, National Capital Region, Philippines",2000-03-14,89.7,75.3,81.9,68.4,0.023,17.2
"Muntinlupa, National Capital Region, Philippines",2000-03-15,91.5,75.3,82.8,64.5,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-03-16,89.7,75.3,82,68.8,0,9.8
"Muntinlupa, National Capital Region, Philippines",2000-03-17,90.8,77.1,83.5,63.7,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-03-18,89.7,77.1,83,64,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-19,91.5,77.1,82.6,73.7,0.136,13.9
"Muntinlupa, National Capital Region, Philippines",2000-03-20,85.2,77.1,80.8,73.9,0.066,14.5
"Muntinlupa, National Capital Region, Philippines",2000-03-21,87.9,73.5,81.3,68.8,0.001,10.3
"Muntinlupa, National Capital Region, Philippines",2000-03-22,84.6,76.8,81.2,73.1,0,7.7
"Muntinlupa, National Capital Region, Philippines",2000-03-23,89.7,76.9,82.1,74.2,0.002,8.9
"Muntinlupa, National Capital Region, Philippines",2000-03-24,89.7,76.6,82.3,74.4,0.014,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-25,87.9,78.9,82.2,69.1,11.136,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-26,89.7,77.1,82.5,67.6,0.003,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-27,86.1,77.1,81,72.1,0.056,11.4
"Muntinlupa, National Capital Region, Philippines",2000-03-28,89.9,74.9,82.4,68.8,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-03-29,89.7,73.5,82.5,67.7,0.026,31.3
"Muntinlupa, National Capital Region, Philippines",2000-03-30,89.7,77.1,83.2,70.2,0.05,13.9
"Muntinlupa, National Capital Region, Philippines",2000-03-31,93.3,77.1,84.2,68.5,0.065,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-01,91.5,78.9,85,66.2,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-04-02,93.3,77.1,85.3,63.6,0.001,13.9
"Muntinlupa, National Capital Region, Philippines",2000-04-03,95.1,80,85.7,65.9,0.002,16.1
"Muntinlupa, National Capital Region, Philippines",2000-04-04,93.3,78.9,84.5,70.8,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-05,91.5,78.9,84.9,67.2,0.003,12.8
"Muntinlupa, National Capital Region, Philippines",2000-04-06,89.7,78.9,84,67.9,0.004,15.1
"Muntinlupa, National Capital Region, Philippines",2000-04-07,89.7,77.1,82.9,74.3,0.217,13.9
"Muntinlupa, National Capital Region, Philippines",2000-04-08,91.5,77,83.8,72.1,0.102,19.8
"Muntinlupa, National Capital Region, Philippines",2000-04-09,91.5,78.9,85,65.1,0.008,18.3
"Muntinlupa, National Capital Region, Philippines",2000-04-10,93.3,78.9,85.5,66.5,0.013,13.9
"Muntinlupa, National Capital Region, Philippines",2000-04-11,93.3,77.1,85.5,61.8,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-04-12,93.3,77.1,85.3,64,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-13,93.3,77.3,86.8,61.6,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-14,95.1,78.9,86.7,63.6,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-04-15,95.1,82.5,88.6,62.3,0,6.9
"Muntinlupa, National Capital Region, Philippines",2000-04-16,93.3,82.1,86.8,65.6,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-17,93.3,80.7,86.8,64.3,0.008,14.4
"Muntinlupa, National Capital Region, Philippines",2000-04-18,93.3,79.7,86.6,62.9,0.019,12.8
"Muntinlupa, National Capital Region, Philippines",2000-04-19,93.3,78.9,86.5,63.1,0.01,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-20,89.2,78.9,83.9,75.4,0.443,13.9
"Muntinlupa, National Capital Region, Philippines",2000-04-21,93.3,80.6,86.2,68.9,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-22,96.9,80.7,87.7,67.5,0.012,10.3
"Muntinlupa, National Capital Region, Philippines",2000-04-23,95.1,82.5,87,69.4,0,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-24,96.9,80.7,87.6,65.9,0.258,9.2
"Muntinlupa, National Capital Region, Philippines",2000-04-25,96.9,80.7,88.1,65.7,0.054,11.4
"Muntinlupa, National Capital Region, Philippines",2000-04-26,95.1,80.7,88.3,65.3,0,15.9
"Muntinlupa, National Capital Region, Philippines",2000-04-27,95.1,82.5,87.6,66.6,0.079,10.3
"Muntinlupa, National Capital Region, Philippines",2000-04-28,95.1,80.7,88.6,59.6,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-04-29,95.3,81,88.3,61.4,0,16.1
"Muntinlupa, National Capital Region, Philippines",2000-04-30,95.2,80.7,88.4,59.5,0,10.3
"Muntinlupa, National Capital Region, Philippines",2000-05-01,96.9,82.5,88.8,64.6,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-02,95.7,84.3,88.3,65.1,0,6.9
"Muntinlupa, National Capital Region, Philippines",2000-05-03,95.1,82.5,87.3,67.7,0,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-04,95.1,78.9,85.3,68.4,0.045,6.9
"Muntinlupa, National Capital Region, Philippines",2000-05-05,95.1,80.7,85.2,70,0.063,13.4
"Muntinlupa, National Capital Region, Philippines",2000-05-06,91.5,80.7,86.2,67.9,0.042,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-07,93.3,77.1,84.7,70.6,0.023,11.4
"Muntinlupa, National Capital Region, Philippines",2000-05-08,89.7,80.7,84.1,68.8,0.196,13.2
"Muntinlupa, National Capital Region, Philippines",2000-05-09,91.5,78.9,83.9,67.7,0.007,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-10,91.5,78.9,84.3,69.2,0,18.3
"Muntinlupa, National Capital Region, Philippines",2000-05-11,91.5,78.9,85.4,67.7,0.001,18.3
"Muntinlupa, National Capital Region, Philippines",2000-05-12,91.5,78.9,83.5,76.8,0.325,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-13,86.1,78.9,81.1,80.1,0.259,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-14,89.7,77.1,81,82.4,0.228,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-15,80.7,76.4,78.1,91,0.421,22
"Muntinlupa, National Capital Region, Philippines",2000-05-16,82.5,76.8,78.4,91.7,0.815,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-17,87.2,77.9,80.7,85.1,0.842,12.4
"Muntinlupa, National Capital Region, Philippines",2000-05-18,85.2,77.1,79.7,89.2,1.764,11.4
"Muntinlupa, National Capital Region, Philippines",2000-05-19,82.5,77.6,80.1,85.7,0.889,16.1
"Muntinlupa, National Capital Region, Philippines",2000-05-20,86.1,77.3,82.8,79.2,0.084,13.9
"Muntinlupa, National Capital Region, Philippines",2000-05-21,87.9,77.1,81,82,0.417,13.9
"Muntinlupa, National Capital Region, Philippines",2000-05-22,87.9,76.8,82.3,80.5,0.081,13.9
"Muntinlupa, National Capital Region, Philippines",2000-05-23,88,79.4,84,79.4,2.169,13.9
"Muntinlupa, National Capital Region, Philippines",2000-05-24,90,78.9,84.7,77.5,2.463,16.1
"Muntinlupa, National Capital Region, Philippines",2000-05-25,89.7,78.9,82.8,78.2,0.503,11.4
"Muntinlupa, National Capital Region, Philippines",2000-05-26,89.7,78.9,84.6,75.2,0.105,16.1
"Muntinlupa, National Capital Region, Philippines",2000-05-27,89.7,79.2,84.6,76,0.349,6.9
"Muntinlupa, National Capital Region, Philippines",2000-05-28,89.7,78.9,84,77.4,0.214,9.2
"Muntinlupa, National Capital Region, Philippines",2000-05-29,89.7,78.8,83.6,77.8,0.126,14.1
"Muntinlupa, National Capital Region, Philippines",2000-05-30,91.5,78.8,84.8,73.8,0.021,11.2
"Muntinlupa, National Capital Region, Philippines",2000-05-31,93.3,80.3,87,66.4,0,13.9
"Muntinlupa, National Capital Region, Philippines",2000-06-01,92.4,78.9,86.3,63.5,0.004,13.9
"Muntinlupa, National Capital Region, Philippines",2000-06-02,91.5,78.9,85.2,66.9,0.058,11.4
"Muntinlupa, National Capital Region, Philippines",2000-06-03,93.3,78.9,85.1,72,0.13,9.7
"Muntinlupa, National Capital Region, Philippines",2000-06-04,93.3,79.8,85.5,71.7,0.15,13.9
"Muntinlupa, National Capital Region, Philippines",2000-06-05,93.3,79.5,85.3,75.2,0.609,16.1
"Muntinlupa, National Capital Region, Philippines",2000-06-06,91.5,80.7,85.5,74.7,0.062,11.4
"Muntinlupa, National Capital Region, Philippines",2000-06-07,89.7,75.3,82.5,81.1,0.364,13.9
"Muntinlupa, National Capital Region, Philippines",2000-06-08,90.9,78.9,84,73.5,0.018,13.9
"Muntinlupa, National Capital Region, Philippines",2000-06-09,91.5,78.9,83.8,73.5,0.003,9.2
"Muntinlupa, National Capital Region, Philippines",2000-06-10,89.7,78.9,82.6,78.4,0.063,13.1
"Muntinlupa, National Capital Region, Philippines",2000-06-11,91.5,77.1,83.4,78,0.137,11.4
"Muntinlupa, National Capital Region, Philippines",2000-06-12,89.7,77.1,84,77.5,0.032,16.1
"Muntinlupa, National Capital Region, Philippines",2000-06-13,89.4,78.9,83.8,77.2,0.059,18.3
"Muntinlupa, National Capital Region, Philippines",2000-06-14,88.2,77.1,83.1,77.7,0.32,20.8
"Muntinlupa, National Capital Region, Philippines",2000-06-15,86.4,80.5,83.3,78.7,0.138,9.2
"Muntinlupa, National Capital Region, Philippines",2000-06-16,89.7,78.9,82.9,79.2,0.367,9.8
"Muntinlupa, National Capital Region, Philippines",2000-06-17,89.7,78.9,83.6,79,0.021,10.6
"Muntinlupa, National Capital Region, Philippines",2000-06-18,91.8,78.9,84.1,77.6,0.052,11.4
"Muntinlupa, National Capital Region, Philippines",2000-06-19,91.5,77.4,84.6,75.6,0.195,10.6
"Muntinlupa, National Capital Region, Philippines",2000-06-20,90.2,75.3,82.9,78.1,0.062,9.2
"Muntinlupa, National Capital Region, Philippines",2000-06-21,91.5,77.1,84.5,72.6,0.102,6.9
"Muntinlupa, National Capital Region, Philippines",2000-06-22,91.5,77.1,84.1,74.5,0.022,9.2
"Muntinlupa, National Capital Region, Philippines",2000-06-23,87.7,77.1,81.5,82.7,0.283,8.1
"Muntinlupa, National Capital Region, Philippines",2000-06-24,86.5,78.9,82.9,77.6,0.022,6.9
"Muntinlupa, National Capital Region, Philippines",2000-06-25,86.6,78.9,83.4,76,0.009,6.9
